"name","handedness","height","weight","avg","HR","avg_scaled","HR_scaled","distance","distance_pctrank"
"Toby Harrah","R",72,175,0.264,195,80.4878048780488,34.6358792184725,37.9797630781598,68.2065217391306
"Rick Manning","L",73,180,0.257,56,78.3536585365854,9.94671403197158,16.0022601520584,34.2857142857142
"Israel Sanchez","L",69,170,0,0,0,0,63.143985979505,79.9999999999998
"Steve Burke","B",74,200,0,0,0,0,62.7748380266186,86.4077669902912
"Gary Matthews","R",74,185,0.281,234,85.6707317073171,41.563055062167,46.567056265153,71.1956521739133
"Cesar Geronimo","L",72,165,0.258,51,78.6585365853659,9.05861456483126,16.3327397443137,34.9206349206349
"Billy Bryan","L",76,200,0.216,41,65.8536585365854,7.28241563055062,4.41651774359555,0
"Terry Taylor","R",73,180,0,0,0,0,54.3765727865091,72.2826086956525
"Terry Whitfield","L",73,197,0.281,33,85.6707317073171,5.86145648312611,23.6790237682515,64.7619047619046
"Mario Mendoza","R",71,170,0.215,4,65.5487804878049,0.710479573712256,13.5617285491952,10.3260869565217
"Fred Lynn","L",73,185,0.283,306,86.280487804878,54.3516873889876,50.4188103709974,79.0476190476188
"Larry Hisle","R",74,193,0.273,166,83.2317073170732,29.4849023090586,36.6585723191916,67.663043478261
"Graig Nettles","L",72,180,0.248,390,75.609756097561,69.2717584369449,60.7627397907683,79.6825396825395
"Randy Nosek","R",76,215,0,0,0,0,54.3765727865091,72.2826086956525
"Dave Engle","R",75,210,0.262,31,79.8780487804878,5.50621669626998,26.1118559588647,52.7173913043476
"Narciso Elvira","L",70,160,0,0,0,0,63.143985979505,79.9999999999998
"Mike Easler","L",72,190,0.293,118,89.3292682926829,20.9591474245115,29.1289687272434,71.1111111111109
"Mark Smith","R",74,215,0,0,0,0,54.3765727865091,72.2826086956525
"Paul Mitchell","R",73,195,0,0,0,0,54.3765727865091,72.2826086956525
"Rick Sweet","B",73,200,0.234,6,71.3414634146341,1.06571936056838,9.97380469789396,20.3883495145631
"Thurman Munson","R",71,190,0.292,113,89.0243902439024,20.0710479573712,37.3333073284693,67.9347826086958
"Rick Monday","L",75,193,0.264,241,80.4878048780488,42.8063943161634,37.5093528597737,75.8730158730157
"Mike Sadek","R",69,165,0.226,5,68.9024390243902,0.88809946714032,16.4695844485818,18.75
"Mark Belanger","R",73,170,0.228,20,69.5121951219512,3.55239786856128,16.1707001148249,18.0706521739131
"Ron Hunt","R",72,186,0.273,39,83.2317073170732,6.92717584369449,29.3910717835047,59.6467391304348
"Joe Keough","L",72,185,0.246,9,75,1.59857904085258,15.1696971448294,29.8412698412698
"Butch Edge","R",75,203,0,0,0,0,54.3765727865091,72.2826086956525
"Vic Correll","R",70,185,0.229,29,69.8170731707317,5.15097690941385,16.1511114424544,17.9347826086957
"Jackie Hernandez","R",71,165,0.208,12,63.4146341463415,2.13143872113677,11.003014572719,5.57065217391304
"Tony Solaita","L",72,210,0.255,50,77.7439024390244,8.8809946714032,15.431178635544,30.7936507936507
"U L Washington","B",71,175,0.251,27,76.5243902439024,4.79573712255773,14.0394974578633,40.7766990291262
"Gary Mielke","R",75,185,0,0,0,0,54.3765727865091,72.2826086956525
"Rick Henninger","R",78,225,0,0,0,0,54.3765727865091,72.2826086956525
"Joe Foy","R",72,215,0.248,58,75.609756097561,10.3019538188277,21.9334392690061,38.586956521739
"Ed Goodson","L",75,180,0.26,30,79.2682926829268,5.32859680284192,17.5428698840858,40.9523809523809
"Mark Brown","B",74,190,0,0,0,0,62.7748380266186,86.4077669902912
"Mickey Klutts","R",71,170,0.241,14,73.4756097560976,2.4866785079929,20.2746655838731,31.7934782608695
"Leroy Stanton","R",73,195,0.244,77,74.390243902439,13.6767317939609,21.4321710446729,36.5489130434782
"Rafael Vasquez","R",72,160,0,0,0,0,54.3765727865091,72.2826086956525
"Len Whitehouse","L",71,175,0,0,0,0,63.143985979505,79.9999999999998
"Danny Ainge","R",76,175,0.22,2,67.0731707317073,0.355239786856128,15.0637229650584,15.7608695652174
"Adolfo Phillips","R",73,175,0.247,59,75.3048780487805,10.4795737122558,21.6541554482125,37.7717391304347
"Marv Breeding","R",72,175,0.25,7,76.219512195122,1.24333925399645,23.2482935772844,43.2065217391303
"Steve Adkins","R",78,210,0,0,0,0,54.3765727865091,72.2826086956525
"Dick McAuliffe","L",71,176,0.247,197,75.3048780487805,34.9911190053286,28.1725351223651,69.8412698412696
"Joe Horlen","R",72,170,0.134,0,40.8536585365854,0,15.0363332486935,15.625
"Glenn Burke","R",72,195,0.237,2,72.2560975609756,0.355239786856128,19.7705072791997,30.570652173913
"Tony Mack","R",70,177,0,0,0,0,54.3765727865091,72.2826086956525
"Terry Humphrey","R",75,185,0.211,6,64.3292682926829,1.06571936056838,12.3338337085514,7.20108695652174
"Bill Moran","R",76,210,0,0,0,0,54.3765727865091,72.2826086956525
"Enzo Hernandez","R",68,155,0.224,2,68.2926829268293,0.355239786856128,16.1449832392397,17.7989130434783
"Cesar Gutierrez","R",69,155,0.235,0,71.6463414634146,0,19.3402397928906,28.9402173913044
"Coco Laboy","R",70,165,0.233,28,71.0365853658537,4.97335701598579,17.3834735941515,21.8750000000001
"Ted Kubiak","B",72,175,0.231,13,70.4268292682927,2.30905861456483,8.61191935902994,13.5922330097087
"Jim Morrison","R",71,175,0.26,112,79.2682926829268,19.8934280639432,28.2519021458906,57.0652173913043
"Tom Gilles","R",73,185,0,0,0,0,54.3765727865091,72.2826086956525
"Bobby Knoop","R",73,170,0.236,56,71.9512195121951,9.94671403197158,18.2594588578336,25.679347826087
"Bobby Brown","B",74,190,0.245,26,74.6951219512195,4.61811722912966,12.2292571171171,32.0388349514563
"Tom Hutton","L",71,180,0.248,22,75.609756097561,3.90763765541741,14.579907230024,26.3492063492063
"Ron Hodges","L",73,185,0.24,19,73.1707317073171,3.37477797513321,12.6726390266555,17.4603174603175
"Rich Chiles","L",71,170,0.254,6,77.4390243902439,1.06571936056838,17.5207820489926,39.9999999999999
"Tom Paciorek","R",76,215,0.282,86,85.9756097560976,15.2753108348135,33.03995293832,64.1304347826088
"Gary Woods","R",74,185,0.243,13,74.0853658536585,2.30905861456483,20.9094839866861,34.9184782608695
"Bob Montgomery","R",73,195,0.258,23,78.6585365853659,4.08525754884547,25.0539630140782,48.9130434782606
"Jeff Burroughs","R",73,200,0.261,240,79.5731707317073,42.6287744227353,43.4877172632922,70.1086956521741
"Rusty Staub","L",74,190,0.279,292,85.0609756097561,51.8650088809947,47.6513718666438,78.7301587301585
"Jim Norris","L",70,175,0.264,7,80.4878048780488,1.24333925399645,20.1280335364442,53.3333333333332
"Oscar Gamble","L",71,160,0.265,200,80.7926829268293,35.5239786856128,31.5107271955957,72.3809523809522
"Bob Kammeyer","R",76,210,0,0,0,0,54.3765727865091,72.2826086956525
"George Vukovich","L",72,198,0.268,27,81.7073170731707,4.79573712255773,20.0363710208442,51.7460317460316
"Joe Pactwa","L",71,185,0,0,0,0,63.143985979505,79.9999999999998
"Craig Reynolds","L",73,175,0.256,42,78.0487804878049,7.46003552397868,15.8972568413712,33.6507936507936
"Paul Blair","R",72,168,0.25,134,76.219512195122,23.8010657193606,27.6418182474562,55.7065217391303
"Al Cowens","R",73,197,0.27,108,82.3170731707317,19.1829484902309,30.7482976665421,61.2771739130435
"Al Oliver","L",72,195,0.303,219,92.3780487804878,38.898756660746,41.6928072452303,77.4603174603172
"Dave Hilton","R",71,191,0.213,6,64.9390243902439,1.06571936056838,12.8560412288823,8.28804347826087
"Luis Alvarado","R",69,162,0.214,5,65.2439024390244,0.88809946714032,13.2088848586555,8.96739130434783
"Larry Parrish","R",75,190,0.263,256,80.1829268292683,45.4706927175844,46.1550841263432,71.0597826086959
"Woodie Fryman","R",75,197,0.138,2,42.0731707317073,0.355239786856128,13.80711783054,11.1413043478261
"Bob Randall","R",74,175,0.257,1,78.3536585365854,0.177619893428064,25.5957118409759,50.9510869565215
"Jim Pankovits","R",70,170,0.25,9,76.219512195122,1.59857904085258,23.1542005289821,42.9347826086955
"Sherman Corbett","L",76,205,0,0,0,0,63.143985979505,79.9999999999998
"Carmen Fanzone","R",72,200,0.224,20,68.2926829268293,3.55239786856128,14.9924110131825,15.3532608695652
"Gary Allenson","R",71,185,0.221,19,67.3780487804878,3.37477797513321,14.1648310435751,12.6358695652174
"Milt May","L",72,190,0.263,77,80.1829268292683,13.6767317939609,18.212064107927,44.4444444444443
"Mike Vail","R",73,180,0.279,34,85.0609756097561,6.03907637655417,31.2507307341297,62.0923913043479
"Nick Esasky","R",75,200,0.25,122,76.219512195122,21.6696269982238,26.4462929028232,53.532608695652
"Jim Nettles","L",72,186,0.22,16,67.0731707317073,2.84191829484902,8.55272703002767,4.12698412698413
"Lafayette Currence","B",71,175,0,0,0,0,62.7748380266186,86.4077669902912
"Chris Cannizzaro","R",72,190,0.235,18,71.6463414634146,3.19715808170515,18.3271728296645,26.0869565217392
"Larry Biittner","L",74,205,0.273,29,83.2317073170732,5.15097690941385,21.4298756858274,58.7301587301586
"John Pawlowski","R",74,175,0,0,0,0,54.3765727865091,72.2826086956525
"Mel Stottlemyre","R",73,178,0.16,7,48.780487804878,1.24333925399645,8.10281096309341,2.85326086956522
"Jack Hardy","R",74,175,0,0,0,0,54.3765727865091,72.2826086956525
"Ron Musselman","R",74,185,0,0,0,0,54.3765727865091,72.2826086956525
"Roy Smalley","B",73,185,0.257,163,78.3536585365854,28.9520426287744,28.1263548592809,77.6699029126213
"Tony Chevez","R",71,177,0,0,0,0,54.3765727865091,72.2826086956525
"Andy Messersmith","R",73,200,0.17,5,51.8292682926829,0.88809946714032,6.97654726403782,1.22282608695652
"Richie Zisk","R",73,200,0.287,207,87.5,36.7673179396092,44.5553965790243,70.7880434782611
"Dave Chalk","R",70,175,0.252,15,76.8292682926829,2.66429840142096,23.4986707926843,43.8858695652172
"Don Baylor","R",73,190,0.26,338,79.2682926829268,60.0355239786856,58.3029149174176,98.6413043478264
"John Vukovich","R",73,187,0.161,6,49.0853658536585,1.06571936056838,8.0583202201484,2.58152173913043
"Danny Thompson","R",72,183,0.248,15,75.609756097561,2.66429840142096,22.3074394514238,39.4021739130434
"Joe Simpson","L",75,175,0.242,9,73.780487804878,1.59857904085258,14.1688646971031,23.8095238095238
"Bill Fahey","L",72,200,0.241,7,73.4756097560976,1.24333925399645,14.1406109490955,23.4920634920635
"Doug Camilli","R",71,195,0.199,18,60.6707317073171,3.19715808170515,8.10215284654881,2.71739130434782
"Bernie Allen","L",72,175,0.239,73,72.8658536585366,12.9662522202487,10.9321580077203,13.015873015873
"Bruce Bochy","R",75,205,0.239,26,72.8658536585366,4.61811722912966,19.2454254766995,28.5326086956522
"Gary Ignasiak","R",71,185,0,0,0,0,54.3765727865091,72.2826086956525
"Claudell Washington","L",72,190,0.278,164,84.7560975609756,29.1296625222025,29.4778259503609,71.4285714285712
"John Donaldson","L",71,160,0.238,4,72.5609756097561,0.710479573712256,13.7852005845928,21.9047619047619
"Mike Smithson","L",80,215,0,0,0,0,63.143985979505,79.9999999999998
"John Mayberry","L",75,215,0.253,255,77.1341463414634,45.2930728241563,38.2887346289495,76.8253968253966
"Ken Reitz","R",72,180,0.26,68,79.2682926829268,12.0781527531083,25.8179973886943,51.6304347826085
"Amos Otis","R",71,165,0.277,193,84.4512195121951,34.2806394316163,40.6231135259291,68.7500000000002
"Gene Alley","R",70,160,0.254,55,77.4390243902439,9.76909413854352,23.6940540333251,45.1086956521737
"Ted Sizemore","R",70,165,0.262,23,79.8780487804878,4.08525754884547,26.26219310768,52.9891304347824
"Dan Briggs","L",72,180,0.195,12,59.4512195121951,2.13143872113677,8.36082055142711,3.80952380952381
"Joe Skalski","R",75,190,0,0,0,0,54.3765727865091,72.2826086956525
"Doug Flynn","R",71,165,0.238,7,72.5609756097561,1.24333925399645,19.7527471955173,30.4347826086956
"Bert Bradley","B",73,190,0,0,0,0,62.7748380266186,86.4077669902912
"Ken Holtzman","R",74,175,0.163,2,49.6951219512195,0.355239786856128,8.32121437419076,3.125
"Pete Ward","L",73,185,0.254,98,77.4390243902439,17.4067495559503,16.8194669280097,36.8253968253968
"Kevin Bell","R",72,195,0.222,13,67.6829268292683,2.30905861456483,14.8005216271292,14.5380434782609
"Tom Nieto","R",73,193,0.205,5,62.5,0.88809946714032,10.9299074899624,5.43478260869565
"Duke Sims","L",74,197,0.239,100,72.8658536585366,17.7619893428064,13.0850910209492,18.4126984126984
"Larvell Blanks","R",68,167,0.253,20,77.1341463414634,3.55239786856128,23.6299695070753,44.5652173913042
"Francisco Barrios","R",71,155,0,0,0,0,54.3765727865091,72.2826086956525
"Mike Davis","L",74,175,0.259,91,78.9634146341463,16.1634103019538,17.7278848874878,41.2698412698412
"Jerry Reuss","L",77,200,0.167,1,50.9146341463415,0.177619893428064,15.0582912712729,27.9365079365079
"Steve Yeager","R",72,190,0.228,102,69.5121951219512,18.1172291296625,18.8865482714696,27.3097826086957
"Danny Goodwin","L",73,195,0.236,13,71.9512195121951,2.30905861456483,12.2838988365258,16.8253968253968
"Bud Harrelson","B",71,160,0.236,7,71.9512195121951,1.24333925399645,10.4400617436078,24.2718446601942
"Bob Knepper","L",75,195,0.137,6,41.7682926829268,1.06571936056838,22.4278206961491,61.2698412698411
"Mickey Rivers","L",70,165,0.295,61,89.9390243902439,10.8348134991119,27.6010579530145,69.5238095238093
"Jim Northrup","L",75,190,0.267,153,81.4024390243902,27.1758436944938,25.6685527835497,65.7142857142855
"John Hale","L",74,195,0.201,14,61.280487804878,2.4866785079929,7.56266386730187,2.22222222222222
"Reggie Ritter","L",74,195,0,0,0,0,63.143985979505,79.9999999999998
"Pedro Garcia","R",70,175,0.22,37,67.0731707317073,6.57193605683837,13.2629141913189,9.5108695652174
"Carl Yastrzemski","L",71,175,0.285,452,86.890243902439,80.2841918294849,74.4701213780315,99.3650793650791
"Bob Babcock","R",77,210,0,0,0,0,54.3765727865091,72.2826086956525
"Craig Eaton","R",71,175,0,0,0,0,54.3765727865091,72.2826086956525
"Derrel Thomas","B",72,160,0.249,43,75.9146341463415,7.63765541740675,13.5379957503213,37.8640776699029
"Art Howe","R",74,190,0.26,43,79.2682926829268,7.63765541740675,25.4208069820359,50.4076086956519
"Ike Brown","R",72,190,0.256,20,78.0487804878049,3.55239786856128,24.5318034677087,47.8260869565215
"Howie Goss","R",76,204,0.216,11,65.8536585365854,1.9538188277087,13.2531480213348,9.37500000000001
"Glenn Borgmann","R",76,210,0.229,16,69.8170731707317,2.84191829484902,16.6536627201303,19.5652173913044
"Lamar Johnson","R",74,215,0.287,64,87.5,11.3676731793961,33.8664329537566,64.9456521739131
"Julio Gonzalez","R",71,162,0.235,4,71.6463414634146,0.710479573712256,19.0734954146832,28.125
"Bobby Klaus","R",70,170,0.208,6,63.4146341463415,1.06571936056838,11.5665984682982,5.97826086956521
"Manny Sanguillen","R",72,193,0.296,65,90.2439024390244,11.5452930728242,36.6131684749098,67.5271739130437
"Gates Brown","L",71,220,0.257,84,78.3536585365854,14.9200710479574,16.7494428627395,35.8730158730158
"Johnny Ray","B",71,170,0.29,53,88.4146341463415,9.41385435168739,26.1635502349092,75.7281553398058
"Jesus Alou","R",74,190,0.28,32,85.3658536585366,5.68383658969805,31.5744350111177,62.7717391304348
"Ken Landreaux","L",70,165,0.268,91,81.7073170731707,16.1634103019538,20.3216703869498,54.2857142857141
"Enos Cabell","R",76,170,0.277,60,84.4512195121951,10.6571936056838,30.7593222789759,61.5489130434783
"Roy Branch","R",72,175,0,0,0,0,54.3765727865091,72.2826086956525
"Billy North","B",71,185,0.261,20,79.5731707317073,3.55239786856128,17.1943527098062,58.252427184466
"Juan Beniquez","R",71,150,0.274,79,83.5365853658537,14.0319715808171,30.3848871707592,60.7336956521739
"Frank Fernandez","R",72,185,0.199,39,60.6707317073171,6.92717584369449,6.85301562441256,0.951086956521739
"Bombo Rivera","R",70,187,0.265,10,80.7926829268293,1.77619893428064,27.5601839822905,55.5706521739129
"Steve Brye","R",72,190,0.258,30,78.6585365853659,5.32859680284192,24.9116574391892,48.5054347826084
"Ron Jackson","R",72,200,0.259,56,78.9634146341463,9.94671403197158,25.2283796997899,49.8641304347823
"Roger Metzger","B",72,165,0.231,5,70.4268292682927,0.88809946714032,9.26541570562244,16.504854368932
"Rufino Linares","R",72,170,0.27,11,82.3170731707317,1.9538188277087,29.0174406383596,58.8315217391304
"Ray Webster","L",72,185,0.244,17,74.390243902439,3.01953818827709,13.9027244004984,22.2222222222222
"Bob Kearney","R",72,190,0.233,27,71.0365853658537,4.79573712255773,17.4108536845007,22.0108695652175
"Fergie Jenkins","R",77,205,0.165,13,50.3048780487805,2.30905861456483,6.33952341371969,0.543478260869565
"Dick Dietz","R",73,195,0.261,66,79.5731707317073,11.7229129662522,26.0592210142848,52.3097826086954
"Ted Cox","R",75,195,0.245,10,74.6951219512195,1.77619893428064,21.6366643799819,37.6358695652173
"Bobby Mitchell","L",70,170,0.243,3,74.0853658536585,0.532859680284192,15.0600207730972,28.2539682539682
"Bobby Mitchell","R",75,185,0.235,21,71.6463414634146,3.73001776198934,18.2074958404723,25.1358695652175
"Barry Evans","R",73,180,0.251,2,76.5243902439024,0.355239786856128,23.7957372788365,45.7880434782607
"Mickey Brantley","R",70,180,0.259,32,78.9634146341463,5.68383658969805,25.1862779196274,49.728260869565
"Al Gallagher","R",72,180,0.263,11,80.1829268292683,1.9538188277087,26.9267587570353,54.0760869565216
"Rob Woodward","R",75,185,0,0,0,0,54.3765727865091,72.2826086956525
"Hector Cruz","R",71,170,0.225,39,68.5975609756098,6.92717584369449,14.7638162688119,14.2663043478261
"Fred Norman","B",68,155,0.125,0,38.109756097561,0,25.0638602749281,74.757281553398
"Woody Woodward","R",74,180,0.236,1,71.9512195121951,0.177619893428064,19.5533735506313,29.6195652173913
"Ted Martinez","R",72,165,0.24,7,73.1707317073171,1.24333925399645,20.3313558662078,32.4728260869565
"Jim Anderson","R",72,170,0.218,13,66.4634146341463,2.30905861456483,13.6674034184211,10.5978260869565
"Lenn Sakata","R",69,160,0.23,25,70.1219512195122,4.4404973357016,16.5718353346006,19.2934782608696
"Dave Duncan","R",74,190,0.214,109,65.2439024390244,19.360568383659,16.4006209978794,18.4782608695653
"Randy Jones","R",72,178,0.132,0,40.2439024390244,0,15.5662896291876,16.8478260869566
"Dick Billings","R",73,195,0.227,16,69.2073170731707,2.84191829484902,16.0698879862658,17.6630434782609
"Bob Veselic","R",72,175,0,0,0,0,54.3765727865091,72.2826086956525
"Bruce Bochte","L",75,195,0.282,100,85.9756097560976,17.7619893428064,24.875060371384,65.3968253968252
"Bernie Carbo","L",71,173,0.264,96,80.4878048780488,17.0515097690941,19.4687410683302,47.9365079365078
"Vic Davalillo","L",67,150,0.279,36,85.0609756097561,6.3943161634103,22.989820168589,62.2222222222221
"Burt Hooton","R",73,210,0.123,4,37.5,0.710479573712256,17.7269874876789,23.233695652174
"Chuck Hockenbery","B",73,195,0,0,0,0,62.7748380266186,86.4077669902912
"Bob Ferris","R",78,225,0,0,0,0,54.3765727865091,72.2826086956525
"Fernando Gonzalez","R",70,165,0.235,17,71.6463414634146,3.01953818827709,18.3703269509215,26.2228260869566
"Jim Sundberg","R",72,190,0.248,95,75.609756097561,16.8738898756661,23.6690292512952,44.9728260869563
"Andy Kosco","R",75,205,0.236,73,71.9512195121951,12.9662522202487,18.8918194082249,27.4456521739131
"Steve Huntz","B",73,204,0.206,16,62.8048780487805,2.84191829484902,2.88218558874035,0.970873786407767
"Gary Wheelock","R",75,205,0,0,0,0,54.3765727865091,72.2826086956525
"Lenny Faedo","R",72,170,0.251,5,76.5243902439024,0.88809946714032,23.6397137492792,44.7010869565215
"John Lowenstein","L",72,175,0.253,116,77.1341463414634,20.6039076376554,18.2083052271194,44.126984126984
"Don Kessinger","B",73,170,0.252,14,76.8292682926829,2.4866785079929,14.6729126840965,43.6893203883495
"Joe Hague","L",72,195,0.239,40,72.8658536585366,7.10479573712256,10.8986542787588,12.6984126984127
"Bake McBride","L",74,190,0.299,63,91.1585365853659,11.190053285968,28.8328086025453,70.4761904761903
"Dick Davis","R",75,190,0.265,27,80.7926829268293,4.79573712255773,27.0871626273226,54.211956521739
"Richie Scheinblum","B",73,180,0.263,13,80.1829268292683,2.30905861456483,17.9925104453241,59.2233009708738
"Ed Herrmann","L",73,195,0.24,80,73.1707317073171,14.2095914742451,11.6191690332889,14.6031746031746
"Mike Rochford","L",76,205,0,0,0,0,63.143985979505,79.9999999999998
"Jeff Schneider","B",75,195,0,0,0,0,62.7748380266186,86.4077669902912
"Bob Molinaro","L",72,190,0.264,14,80.4878048780488,2.4866785079929,19.6207909650642,49.2063492063491
"Mike Hegan","L",73,188,0.242,53,73.780487804878,9.41385435168739,11.4427434736195,13.968253968254
"Mike Diaz","R",74,195,0.247,31,75.3048780487805,5.50621669626998,21.5559599473471,37.4999999999999
"Tim Foli","R",72,179,0.251,25,76.5243902439024,4.4404973357016,22.8912257510723,41.5760869565216
"Alan Knicely","R",72,190,0.213,12,64.9390243902439,2.13143872113677,12.3514341531398,7.33695652173913
"Tim Laudner","R",75,212,0.225,77,68.5975609756098,13.6767317939609,15.9655542155618,17.2554347826087
"Jose Morales","R",71,187,0.287,26,87.5,4.61811722912966,33.7813094927267,64.8097826086958
"Luis Encarnacion","R",70,178,0,0,0,0,54.3765727865091,72.2826086956525
"Rick Kreuger","R",74,185,0,0,0,0,54.3765727865091,72.2826086956525
"Juan Marichal","R",72,185,0.165,4,50.3048780487805,0.710479573712256,7.7170786059901,2.17391304347826
"Vida Blue","B",72,189,0.104,4,31.7073170731707,0.710479573712256,31.2102865092915,81.5533980582524
"Angel Moreno","L",69,165,0,0,0,0,63.143985979505,79.9999999999998
"Roger Weaver","R",75,190,0,0,0,0,54.3765727865091,72.2826086956525
"Stan Papi","R",72,170,0.218,7,66.4634146341463,1.24333925399645,14.1116689559649,12.0923913043478
"Rob Wilfong","L",73,180,0.248,39,75.609756097561,6.92717584369449,13.6037245270166,21.2698412698412
"Chris Knapp","R",77,195,0,0,0,0,54.3765727865091,72.2826086956525
"Steve Henderson","R",74,190,0.28,68,85.3658536585366,12.0781527531083,31.8395643749293,63.3152173913044
"Rob Picciolo","R",74,185,0.234,17,71.3414634146341,3.01953818827709,18.0750923403235,24.0489130434783
"Don Welchel","R",76,205,0,0,0,0,54.3765727865091,72.2826086956525
"Randy Wiles","L",73,185,0,0,0,0,63.143985979505,79.9999999999998
"Roberto Pena","R",68,170,0.245,13,74.6951219512195,2.30905861456483,21.500198665836,37.2282608695651
"Bob Dernier","R",72,160,0.255,23,77.7439024390244,4.08525754884547,24.1485347949371,46.8749999999998
"Bill Melton","R",74,200,0.253,160,77.1341463414634,28.4191829484902,31.2586926781259,62.2282608695653
"Albert Hall","B",71,155,0.251,5,76.5243902439024,0.88809946714032,14.816142428493,45.631067961165
"Barbaro Garbey","R",70,170,0.267,11,81.4024390243902,1.9538188277087,28.120634528029,56.6576086956521
"John Milner","L",72,185,0.249,131,75.9146341463415,23.2682060390764,18.9926238757927,46.9841269841269
"Rich Reese","L",75,185,0.253,52,77.1341463414634,9.23623445825933,14.8010814024033,26.6666666666666
"Chris Bando","B",72,195,0.227,27,69.2073170731707,4.79573712255773,6.75474432658869,7.76699029126213
"Bill Buckner","L",72,185,0.289,174,88.109756097561,30.9058614564831,33.191429972026,74.6031746031744
"Jack Hiatt","R",74,190,0.251,22,76.5243902439024,3.90763765541741,22.9700544992201,42.2554347826085
"Nelson Mathews","R",76,195,0.223,22,67.9878048780488,3.90763765541741,14.605880302753,14.1304347826087
"Larry Lintz","B",69,150,0.227,0,69.2073170731707,0,8.79713393410256,14.5631067961165
"Ron Theobald","R",68,165,0.248,2,75.609756097561,0.355239786856128,22.9257869856038,41.9836956521738
"Dewey Robinson","R",72,180,0,0,0,0,54.3765727865091,72.2826086956525
"Rafael Santana","R",73,165,0.246,13,75,2.30905861456483,21.7959492930399,38.1793478260869
"Jerry Hairston","B",70,170,0.258,30,78.6585365853659,5.32859680284192,16.1483708648822,54.3689320388349
"Tony Arnold","R",71,170,0,0,0,0,54.3765727865091,72.2826086956525
"Jeff Schattinger","L",77,200,0,0,0,0,63.143985979505,79.9999999999998
"Ike Brookens","R",77,170,0,0,0,0,54.3765727865091,72.2826086956525
"Tommie Aaron","R",75,190,0.229,13,69.8170731707317,2.30905861456483,16.8125936708075,20.6521739130435
"Steve Dillard","R",73,180,0.243,13,74.0853658536585,2.30905861456483,20.9094839866861,34.9184782608695
"Win Remmerswaal","R",74,160,0,0,0,0,54.3765727865091,72.2826086956525
"Jeff Peterek","R",74,195,0,0,0,0,54.3765727865091,72.2826086956525
"George Scott","R",74,200,0.268,271,81.7073170731707,48.1349911190053,49.2136347443709,71.6032608695655
"Jeff Shaver","R",75,195,0,0,0,0,54.3765727865091,72.2826086956525
"Ken Walters","R",73,180,0.231,11,70.4268292682927,1.9538188277087,17.5034700541366,22.4184782608696
"Gorman Thomas","R",74,210,0.225,268,68.5975609756098,47.6021314387211,42.6664751889904,69.5652173913046
"Paul Dade","R",73,185,0.27,10,82.3170731707317,1.77619893428064,29.0523182057415,58.9673913043478
"Darrell Porter","L",72,193,0.247,188,75.3048780487805,33.392539964476,26.7630478721375,68.5714285714284
"Tim Johnson","L",73,170,0.223,0,67.9878048780488,0,11.4556622606013,14.2857142857143
"Fred Stanley","R",70,165,0.216,10,65.8536585365854,1.77619893428064,13.3293384832987,9.78260869565218
"Larry Bowa","B",70,155,0.26,15,79.2682926829268,2.66429840142096,17.0281316150439,56.3106796116505
"Tim Corcoran","L",71,175,0.27,12,82.3170731707317,2.13143872113677,21.4503952225552,59.0476190476189
"Jim Spencer","L",74,195,0.25,146,76.219512195122,25.9325044404973,21.1429784739692,56.5079365079364
"Pete LaCock","L",74,200,0.257,27,78.3536585365854,4.79573712255773,16.8189491836862,36.5079365079364
"Carl Morton","R",72,200,0.156,7,47.5609756097561,1.24333925399645,8.91636310868749,3.94021739130435
"Gary Gray","R",72,187,0.24,24,73.1707317073171,4.26287744227353,19.6034866570332,30.0271739130435
"Matty Alou","L",69,160,0.307,31,93.5975609756098,5.50621669626998,31.5638186512727,72.6984126984125
"Pete Filson","B",74,195,0,0,0,0,62.7748380266186,86.4077669902912
"Jim Dwyer","L",70,165,0.26,77,79.2682926829268,13.6767317939609,17.3175409625475,39.047619047619
"Dalton Jones","L",73,180,0.235,41,71.6463414634146,7.28241563055062,9.67654468318932,8.88888888888889
"Rennie Stennett","R",71,160,0.274,41,83.5365853658537,7.28241563055062,29.6903569556627,60.3260869565217
"Jim Gideon","R",75,190,0,0,0,0,54.3765727865091,72.2826086956525
"Jerry May","R",74,190,0.234,15,71.3414634146341,2.66429840142096,18.1677063159108,24.8641304347827
"Rich McKinney","R",71,185,0.225,20,68.5975609756098,3.55239786856128,15.286377094268,16.4402173913044
"Clint Hurdle","L",75,195,0.259,32,78.9634146341463,5.68383658969805,17.1568183539975,38.095238095238
"Mike Andrews","R",75,195,0.258,66,78.6585365853659,11.7229129662522,25.1567199503338,49.3206521739128
"Bobby Clark","R",72,190,0.239,19,72.8658536585366,3.37477797513321,19.4746892763094,29.4836956521739
"Jeff Twitty","L",74,185,0,0,0,0,63.143985979505,79.9999999999998
"Cliff Johnson","R",76,215,0.258,196,78.6585365853659,34.8134991119005,36.8509449498867,67.7989130434784
"Steve Cummings","B",74,200,0,0,0,0,62.7748380266186,86.4077669902912
"Donn Clendenon","R",76,209,0.274,159,83.5365853658537,28.2415630550622,36.1787567915676,67.2554347826089
"Charlie James","R",73,195,0.255,29,77.7439024390244,5.15097690941385,24.0180728393717,46.603260869565
"Bob Horner","R",73,195,0.277,218,84.4512195121951,38.7211367673179,43.6715595456093,70.3804347826089
